Line	Event	Signal	Text
378381	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
379230	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
384840	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
386648	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
387489	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
388624	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
389813	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
389906	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
390076	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
390996	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
392624	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
392717	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
392860	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
